"id" "Montaña" "Poblacion" "Cruce" "Madre" "Padre" "binomial"
"A454" "Gredos" "SES" 1 "SES 31" "SES 44" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 0
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A455" "Gredos" "SES" 1 "SES 4" "SES 76" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 0
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 0
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 0
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A456" "Gredos" "SES" 1 "SES 40 " "SES 43" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 0
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A457" "Gredos" "SES" 1 "SES 42" "SES 27" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 0
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A458" "Gredos" "SES" 1 "SES 45" "SES 68" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 0
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 0
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 0
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 0
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A459" "Gredos" "SES" 1 "SES 62" "SES 4" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 1
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A46" "Bejar" "AGI" 2 "AGI 25" "RUI 21" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 0
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A460" "Gredos" "SES" 1 "SES 63" "SES 26" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 1
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A461" "Gredos" "SES" 1 "SES 65" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 0
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A462" "Gredos" "SES" 1 "SES 67" "SES 77" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 1
"A463" "Gredos" "SES" 1 "SES 68" "SES 9" 0
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 0
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 1
"A464" "Gredos" "SES" 1 "SES 74" "SES 65" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 0
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A465" "Gredos" "SES" 1 "SES 76" "SES 9" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 1
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A466" "Gredos" "SES" 1 "SES 78" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 1
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A467" "Gredos" "SES" 1 "SES 80" "SES 4" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 1
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 1
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 1
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A468" "Gredos" "SES" 3 "SES 28" "ZON 12" 0
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 1
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 0
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 0
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 0
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 0
"A469" "Gredos" "SES" 3 "SES 30" "ZON 18" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 0
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A47" "Bejar" "AGI" 2 "AGI 36" "RUI 23" 1
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 1
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 1
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A470" "Gredos" "SES" 3 "SES 31" "ZON 5" 0
"A471" "Gredos" "SES" 3 "SES 4" "ZON 15" 1
"A471" "Gredos" "SES" 3 "SES 4" "ZON 15" 1
"A471" "Gredos" "SES" 3 "SES 4" "ZON 15" 1
"A471" "Gredos" "SES" 3 "SES 4" "ZON 15" 1
