moun	pop	blo	class	time	nail	pos	size		
gua	naj	B6	1	1	1	6	8.5		
gua	naj	B6	1	1	2	4	4.8		
gua	naj	B6	1	1	2	7	4.2		
gua	naj	B6	1	1	3	8	6.9		
gua	naj	B6	1	1	4	1	6.7		
gua	naj	B6	1	1	4	2	4.3		
gua	naj	B6	1	1	4	9	6.9		
gua	naj	B6	1	1	4	10	5.4		
gua	naj	B6	1	1	5	1	7.2		
gua	naj	B6	1	1	5	3	5.9		
gua	naj	B6	1	1	5	6	6.9		
gua	naj	B6	1	1	6	1	5.7		
gua	naj	B6	1	1	6	2	5.1		
gua	naj	B6	1	1	6	7	5.5		
gua	naj	B6	1	1	7	1	5.4		
gua	naj	B6	1	1	7	6	5.6		
gua	naj	B6	1	1	7	7	7.4		
gua	naj	B6	1	1	7	8	4.5		
gua	naj	B6	1	1	7	9	2.8		
gua	naj	B6	1	1	8	5	5.4		
gua	naj	B6	1	1	8	9	4.5		
gua	naj	B6	1	1	8	10	5.5		
gua	naj	B6	1	1	9	1	7.3		
gua	naj	B6	1	1	9	2	6.4		
gua	naj	B6	1	1	9	3	6.7		
gua	naj	B6	1	1	9	4	4.4		
gua	naj	B6	1	1	9	6	4.6		
gua	naj	B6	1	1	10	1	6.5		
gua	naj	B6	1	1	11	2	6.3		
gua	naj	B6	1	1	11	5	6.3		
gua	naj	B6	1	1	11	6	4.9		
gua	naj	B6	1	1	11	8	6		
gua	naj	B6	1	1	12	1	8.2		
gua	naj	B6	1	1	12	2	6.8		
gua	naj	B6	1	1	13	2	3.9		
gua	naj	B6	1	1	13	4	4.2		
gua	naj	B6	1	1	13	10	7		
gua	naj	B6	1	1	14	7	6.7		
gua	naj	B6	1	1	15	8	4.6		
gua	naj	B6	1	1	15	9	6.5		
gua	naj	B6	1	1	16	2	4.8		
gua	naj	B6	1	1	16	7	4.2		
gua	naj	B6	1	1	16	8	5.4		
gua	naj	B6	1	1	16	9	3.4		
gua	naj	B6	1	1	17	1	10.5		
gua	naj	B6	1	1	17	2	7.1		
gua	naj	B6	1	1	17	3	8		
gua	naj	B6	1	1	17	4	4.5		
gua	naj	B6	1	1	18	4	8.7		
gua	naj	B6	1	1	18	5	5.6		
gua	naj	B6	1	1	18	7	8.7		
gua	naj	B6	1	1	18	10	7.8		
gua	naj	B6	1	1	19	1	7.4		
gua	naj	B6	1	1	19	5	7.4		
gua	naj	B6	1	1	19	6	5.5		
gua	naj	B6	1	1	20	7	5.1		
gua	naj	B6	1	1	20	8	3.4		
gua	naj	B6	1	1	20	9	3.6		
gua	naj	B6	1	1	21	5	3.8		
gua	naj	B6	1	1	21	10	4.7		
gua	naj	B6	1	1	22	1	6.3		
gua	naj	B6	1	1	22	2	6.7		
gua	naj	B6	1	1	22	3	2.8		
gua	naj	B6	1	1	22	5	4.6		
gua	naj	B6	1	1	22	7	3.3		
gua	naj	B6	1	1	22	10	5.8		
gua	naj	B6	1	1	23	2	5.5		
gua	naj	B6	1	1	23	6	5.3		
gua	naj	B6	1	1	23	7	7.8		
gua	naj	B6	1	1	23	9	7.4		
gua	naj	B6	1	1	24	1	3		
gua	naj	B6	1	1	24	7	6.8		
gua	naj	B6	1	1	25	4	4.2		
gua	naj	B6	1	1	25	5	7.8		
gua	naj	B6	1	1	25	6	6.6		
gua	naj	B6	1	1	25	7	7.1		
gua	naj	B6	1	1	25	8	7.1		
gua	naj	B6	1	1	25	9	6.9		
gua	naj	B6	1	1	25	10	7.9		
gua	naj	B6	1	1	26	1	8.3		
gua	naj	B6	1	1	26	2	8.1		
gua	naj	B6	1	1	26	5	8.5		
gua	naj	B6	1	1	26	6	5.1		
gua	naj	B6	1	1	26	7	6.3		
gua	naj	B6	1	1	27	2	4.6		
gua	naj	B6	1	1	27	8	5.1		
gua	naj	B6	1	1	27	9	6.9		
gua	naj	B6	1	1	28	9	3.3		
gua	naj	B6	1	1	28	9	3.9		
gua	naj	B6	1	1	29	3	6.5		
gua	naj	B6	1	1	29	4	7.5		
gua	naj	B6	1	1	29	7	9.2		
gua	naj	B6	1	1	29	8	8.4		
gua	naj	B6	1	1	29	10	6.1		
gua	naj	B6	1	1	30	7	6.5		
gua	naj	B6	1	1	30	9	6.9		
gua	naj	B6	1	1	30	10	4.4		
gua	naj	B6	1	1	31	1	6.8		
gua	naj	B6	1	1	31	4	5.6		
gua	naj	B6	1	1	31	6	3.3		
gua	naj	B6	1	1	31	9	4.9		
gua	naj	B6	1	1	31	10	6.7		
gua	naj	B6	1	1	32	4	2.4		
gua	naj	B6	1	1	32	5	4.8		
gua	naj	B6	1	1	32	7	3.3		
gua	naj	B6	1	1	33	1	5.5		
gua	naj	B6	1	1	33	3	5.7		
gua	naj	B6	1	1	33	4	6.1		
gua	naj	B6	1	1	33	7	3.5		
gua	naj	B6	1	1	34	3	6.1		
gua	naj	B6	1	1	34	7	4.8		
gua	naj	B6	1	1	35	7	6.4		
gua	naj	B6	1	1	36	8	3.5		
gua	naj	B6	1	1	36	4	5.7		
gua	naj	B6	1	1	36	7	4.8		
gua	naj	B6	1	1	37	2	6.6		
gua	naj	B6	1	1	37	7	5.4		
gua	naj	B6	1	1	38	1	6.3		
gua	naj	B6	1	1	38	7	4.1		
gua	naj	B6	1	1	38	8	5.1		
gua	naj	B6	1	1	39	1	6.1		
gua	naj	B6	1	1	39	2	6.7		
gua	naj	B6	1	1	39	8	6.9		
gua	naj	B6	1	1	39	9	9.6		
gua	naj	B6	1	1	39	10	5.6		
gua	naj	B6	1	1	40	4	8.8		
gua	naj	B6	1	1	40	6	6.4		
gua	naj	B6	1	1	40	8	7		
gua	naj	B6	1	1	41	1	5.7		
gua	naj	B6	1	1	41	2	7.5		
gua	naj	B6	1	1	41	3	6.2		
gua	naj	B6	1	1	41	4	9.7		
gua	naj	B6	1	1	41	6	7.3		
gua	naj	B6	1	1	41	7	7.6		
gua	naj	B6	1	1	41	8	7.3		
gua	naj	B6	1	1	42	3	7.4		
gua	naj	B6	1	1	42	7	7.5		
gua	naj	B6	1	1	43	2	7.4		
gua	naj	B6	1	1	43	5	4.6		
gua	naj	B6	1	1	43	6	2.3		
gua	naj	B6	1	1	43	9	7.5		
gua	naj	B6	1	1	44	3	3.7		
gua	naj	B6	1	1	44	4	5.5		
gua	naj	B6	1	1	44	10	6.6		
gua	naj	B6	1	1	44	3	5.4		
gua	naj	B6	1	1	45	3	9.8		
gua	naj	B6	1	1	45	5	6.7		
gua	naj	B6	1	1	45	7	8.6		
gua	naj	B6	1	1	45	8	3.6		
gua	naj	B6	1	1	45	9	4.8		
gua	naj	B6	1	1	46	4	4.5		
gua	naj	B6	1	1	46	6	7.8		
gua	naj	B6	1	1	46	7	6.9		
gua	naj	B6	1	1	47	2	9.8		
gua	naj	B6	1	1	47	6	8.1		
gua	naj	B6	1	1	47	7	3.8		
gua	naj	B6	1	1	47	8	6.5		
gua	naj	B6	1	1	47	9	7.5		
gua	naj	B6	1	1	48	2	4.7		
gua	naj	B6	1	1	48	3	4.8		
gua	naj	B6	1	1	48	4	7.7		
gua	naj	B6	1	1	48	6	6.5		
gua	naj	B6	1	1	49	1	7.3		
gua	naj	B6	1	1	49	2	6.6		
gua	naj	B6	1	1	49	4	7		
gua	naj	B6	1	1	49	7	7		
gua	naj	B6	1	1	49	9	7.7		
gua	naj	B6	1	1	50	2	6.1		
gua	naj	B6	1	1	50	6	7.4		
gua	naj	B6	1	1	50	8	7.2		
gua	naj	B6	1	1	50	9	6.5		
gua	naj	B6	1	1	50	10	8.3		
gua	naj	B6	1	1	51	6	7.1		
gua	naj	B6	1	1	51	8	8.6		
gua	naj	B6	1	1	52	1	5		
gua	naj	B6	1	1	52	6	5.6		
gua	naj	B6	1	1	54	9	7.4		
gua	naj	B6	1	1	55	2	6.1		
gua	naj	B6	1	1	55	4	7.2		
gua	naj	B6	1	1	55	5	6.6		
gua	naj	B6	1	1	55	6	8.8		
gua	naj	B6	1	1	55	7	6.3		
gua	naj	B6	1	1	55	9	8.9		
gua	naj	B6	1	1	55	10	7.2		
gua	naj	B6	1	1	56	1	6.1		
gua	naj	B6	1	1	56	2	4.8		
gua	naj	B6	1	1	56	4	4		
gua	naj	B6	1	1	56	7	5.2		
gua	naj	B6	1	1	56	9	6.9		
gua	naj	B6	1	1	58	1	6.1		
gua	naj	B6	1	1	58	4	3.9		
gua	naj	B6	1	1	58	6	6.7		
gua	naj	B6	1	1	58	7	3.5		
gua	naj	B6	1	1	58	8	5.5		
gua	naj	B6	1	1	59	1	4.8		
gua	naj	B6	1	1	59	6	3		
gua	naj	B6	1	1	59	7	7.1		
gua	naj	B6	1	1	59	10	5.8		
gua	naj	B6	1	1	60	1	7.7		
gua	naj	B6	1	1	60	8	5.8		
gua	naj	B6	1	1	60	9	4.6		
gua	naj	B6	1	1	61	3	6.3		
gua	naj	B6	1	1	61	5	6.9		
gua	naj	B6	1	1	61	6	5.3		
gua	naj	B6	1	1	61	8	7.5		
gua	naj	B6	1	1	61	9	8.3		
gua	naj	B6	1	1	63	1	5.2		
gua	naj	B6	1	1	63	2	5.1		
gua	naj	B6	1	1	63	4	5.7		
gua	naj	B6	1	1	64	3	5.9		
gua	naj	B6	1	1	64	8	7.9		
gua	naj	B6	1	1	65	7	1.5		
gua	naj	B6	1	1	65	8	7.2		
gua	naj	B6	1	1	66	1	6.4		
gua	naj	B6	1	1	66	2	7.5		
gua	naj	B6	1	1	66	8	2.4		
gua	naj	B6	1	1	66	9	5.2		
gua	naj	B6	1	1	66	10	6.7		
gua	naj	B6	1	1	67	1	6.1		
gua	naj	B6	1	1	67	3	3.6		
gua	naj	B6	1	1	67	5	7.7		
gua	naj	B6	1	1	67	9	6.9		
gua	naj	B6	1	1	68	8	6.6		
gua	naj	B6	1	1	69	2	7.2		
gua	naj	B6	1	1	69	3	5.6		
gua	naj	B6	1	1	69	4	3.8		
gua	naj	B6	1	1	69	5	7.1		
gua	naj	B6	1	1	69	6	6.9		
gua	naj	B6	1	1	69	7	4.9		
gua	naj	B6	1	1	70	2	7.7		
gua	naj	B6	1	1	70	4	8.5		
gua	naj	B6	1	1	70	7	6.2		
gua	naj	B6	1	1	70	9	6.7		
gua	naj	B6	1	1	70	10	7.3		
gua	naj	B6	1	1	71	2	8.4		
gua	naj	B6	1	1	71	3	7.5		
gua	naj	B6	1	1	71	4	7.4		
gua	naj	B6	1	1	71	7	7		
gua	naj	B6	1	1	71	8	6.1		
gua	naj	B6	1	1	71	10	5.4		
gua	naj	B6	1	1	72	1	3.8		
gua	naj	B6	1	1	72	2	9.1		
gua	naj	B6	1	1	72	3	5.1		
gua	naj	B6	1	1	72	4	3.4		
gua	naj	B6	1	1	72	6	5.3		
gua	naj	B6	1	1	72	7	5.6		
gua	naj	B6	1	1	73	3	6.6		
gua	naj	B6	1	1	73	4	3.2		
gua	naj	B6	1	1	73	8	4.8		
gua	naj	B6	1	1	73	10	6.6		
gua	naj	B6	1	1	74	2	9.8		
gua	naj	B6	1	1	75	1	5.4		
gua	naj	B6	1	1	75	2	6.7		
gua	naj	B6	1	1	75	4	4		
gua	naj	B6	1	1	75	5	5.8		
gua	naj	B6	1	1	76	2	3.4		
gua	naj	B6	1	1	76	7	4.3		
gua	naj	B6	1	1	76	8	7.9		
gua	naj	B6	1	1	77	2	7.1		
gua	naj	B6	1	1	77	6	4.6		
gua	naj	B6	1	1	77	8	4.2		
gua	naj	B6	1	1	77	9	4.25		
gua	naj	B6	1	1	78	4	7.3		
gua	naj	B6	1	1	78	1	7.3		
gua	naj	B6	1	1	78	3	8.1		
gua	naj	B6	1	1	78	5	7.8		
gua	naj	B6	1	1	78	6	8.2		
gua	naj	B6	1	1	78	9	7		
gua	naj	B6	1	1	78	10	5		
gua	naj	B6	1	1	79	1	7.3		
gua	naj	B6	1	1	79	6	7.2		
gua	naj	B6	1	1	79	8	5.9		
gua	naj	B6	1	1	79	9	5.8		
gua	naj	B6	1	1	80	4	5.9		
gua	naj	B6	1	1	80	5	6.5		
gua	naj	B6	1	1	80	7	8.3		
gua	naj	B6	1	1	81	8	7.3		
gua	naj	B6	1	1	82	1	6.1		
gua	naj	B6	1	1	82	2	8.3		
gua	naj	B6	1	1	82	6	7.4		
gua	naj	B6	1	1	82	8	6.5		
gua	naj	B6	1	1	82	9	8		
gua	naj	B6	1	1	82	8	7.4		
gua	naj	B6	1	1	82	9	6.2		
gua	naj	B6	1	1	82	6	5.7		
gua	naj	B6	1	1	83	1	5.8		
gua	naj	B6	1	1	83	7	5.8		
gua	naj	B6	1	1	83	8	7.8		
gua	naj	B6	1	1	83	9	6.4		
gua	naj	B6	1	1	84	3	6.6		
gua	naj	B6	1	1	84	4	4.3		
gua	naj	B6	1	1	84	8	3.9		
gua	naj	B6	1	1	85	4	4.1		
gua	naj	B6	1	1	85	5	5.1		
gua	naj	B6	1	1	85	9	5.2		
gua	naj	B6	1	1	85	10	7.8		
gua	naj	B6	1	1	86	2	7.4		
gua	naj	B6	1	1	88	2	6.6		
gua	naj	B6	1	1	88	3	8.4		
gua	naj	B6	1	1	88	6	6.3		
gua	naj	B6	1	1	88	7	6.5		
gua	naj	B6	1	1	88	8	4.8		
gua	naj	B6	1	1	89	4	5.3		
gua	naj	B6	1	1	89	7	7		
gua	naj	B6	1	1	89	9	6.9		
gua	naj	B6	1	1	91	3	6		
gua	naj	B6	1	1	91	5	6.7		
gua	naj	B6	1	1	91	4	9		
gua	naj	B6	1	1	91	2	3.5		
gua	naj	B6	1	1	91	9	5.3		
gua	naj	B6	1	1	91	10	4.5		
gua	naj	B6	1	1	92	1	8.9		
gua	naj	B6	1	1	92	2	7.2		
gua	naj	B6	1	1	92	3	8.2		
gua	naj	B6	1	1	92	9	3.5		
gua	naj	B6	1	1	93	1	5.8		
gua	naj	B6	1	1	93	3	4.2		
gua	naj	B6	1	1	93	6	4.1		
gua	naj	B6	1	1	93	7	5.7		
gua	naj	B6	1	1	94	3	7.8		
gua	naj	B6	1	1	94	5	6.7		
gua	naj	B6	1	1	94	7	8.5		
gua	naj	B6	1	1	94	8	7.5		
gua	naj	B6	1	1	94	10	5.6		
gua	naj	B6	1	1	95	1	8.5		
gua	naj	B6	1	1	95	2	6.9		
gua	naj	B6	1	1	96	1	7.1		
gua	naj	B6	1	1	96	2	7.8		
gua	naj	B6	1	1	96	3	6.9		
gua	naj	B6	1	1	96	6	4.9		
gua	naj	B6	1	1	96	7	7.9		
gua	naj	B6	1	1	96	8	8.2		
gua	naj	B6	1	1	96	10	8.5		
gua	naj	B6	1	1	97	2	8		
gua	naj	B6	1	1	97	3	6.7		
gua	naj	B6	1	1	97	5	6.2		
gua	naj	B6	1	1	97	8	6.1		
gua	naj	B6	1	1	97	9	7.3		
gua	naj	B6	1	1	98	1	9.4		
gua	naj	B6	1	1	98	2	6.2		
gua	naj	B6	1	1	98	3	8.2		
gua	naj	B6	1	1	98	4	5.8		
gua	naj	B6	1	1	98	5	6.3		
gua	naj	B6	1	1	98	7	2.4		
gua	naj	B6	1	1	98	9	7.1		
gua	naj	B6	1	1	98	10	6.4		
gua	naj	B6	1	1	99	3	4.4		
gua	naj	B6	1	1	99	5	4.6		
gua	naj	B6	1	1	99	3	4.7		
gua	naj	B6	1	1	100	1	8.1		
gua	naj	B6	1	1	100	8	8.6		
gua	naj	B6	1	1	100	9	6.4		
gua	naj	B6	1	1	100	10	5.1		
gua	naj	B6	1	2	1	4	6		
gua	naj	B6	1	2	1	7	5.6		
gua	naj	B6	1	2	2	5	3.2		
gua	naj	B6	1	2	4	10	4.2		
gua	naj	B6	1	2	5	3	7.8		
gua	naj	B6	1	2	5	6	4.7		
gua	naj	B6	1	2	6	1	9.7		
gua	naj	B6	1	2	7	1	7.9		
gua	naj	B6	1	2	7	7	7.9		
gua	naj	B6	1	2	7	8	7.8		
gua	naj	B6	1	2	7	9	7.3		
gua	naj	B6	1	2	8	10	5.1		
gua	naj	B6	1	2	9	7	5.4		
gua	naj	B6	1	2	9	10	6		
gua	naj	B6	1	2	10	1	6.8		
gua	naj	B6	1	2	11	2	4.2		
gua	naj	B6	1	2	11	9	5.5		
gua	naj	B6	1	2	12	1	5.2		
gua	naj	B6	1	2	12	2	5		
gua	naj	B6	1	2	13	1	5		
gua	naj	B6	1	2	16	2	4.8		
gua	naj	B6	1	2	17	1	10		
gua	naj	B6	1	2	17	3	8.3		
gua	naj	B6	1	2	21	5	5.5		
gua	naj	B6	1	2	21	10	9.6		
gua	naj	B6	1	2	23	9	3.3		
gua	naj	B6	1	2	25	5	6.2		
gua	naj	B6	1	2	25	10	6		
gua	naj	B6	1	2	26	1	7.9		
gua	naj	B6	1	2	26	2	8.6		
gua	naj	B6	1	2	26	7	8.9		
gua	naj	B6	1	2	27	2	6.5		
gua	naj	B6	1	2	29	3	7.4		
gua	naj	B6	1	2	29	4	7.6		
gua	naj	B6	1	2	29	7	7.3		
gua	naj	B6	1	2	29	8	6		
gua	naj	B6	1	2	29	10	7		
gua	naj	B6	1	2	31	1	6.4		
gua	naj	B6	1	2	31	9	5.8		
gua	naj	B6	1	2	32	5	7.9		
gua	naj	B6	1	2	33	3	5.5		
gua	naj	B6	1	2	33	4	5.9		
gua	naj	B6	1	2	34	3	4.4		
gua	naj	B6	1	2	35	7	5.8		
gua	naj	B6	1	2	36	4	6.1		
gua	naj	B6	1	2	37	2	4.1		
gua	naj	B6	1	2	38	1	8.6		
gua	naj	B6	1	2	38	7	4.2		
gua	naj	B6	1	2	39	2	4.6		
gua	naj	B6	1	2	39	8	5.5		
gua	naj	B6	1	2	39	9	8.5		
gua	naj	B6	1	2	39	10	6.4		
gua	naj	B6	1	2	42	5	3.8		
gua	naj	B6	1	2	43	2	7.5		
gua	naj	B6	1	2	43	5	5.7		
gua	naj	B6	1	2	45	3	7.4		
gua	naj	B6	1	2	45	9	5.9		
gua	naj	B6	1	2	46	4	4		
gua	naj	B6	1	2	46	7	7		
gua	naj	B6	1	2	47	3	7.9		
gua	naj	B6	1	2	47	7	7.7		
gua	naj	B6	1	2	47	9	6		
gua	naj	B6	1	2	49	4	8.1		
gua	naj	B6	1	2	49	9	7.8		
gua	naj	B6	1	2	50	2	5.5		
gua	naj	B6	1	2	50	6	5.6		
gua	naj	B6	1	2	52	6	4		
gua	naj	B6	1	2	55	9	9.2		
gua	naj	B6	1	2	55	10	7.4		
gua	naj	B6	1	2	56	2	2.8		
gua	naj	B6	1	2	56	5	5.2		
gua	naj	B6	1	2	56	8	3.7		
gua	naj	B6	1	2	56	10	5		
gua	naj	B6	1	2	59	1	4.5		
gua	naj	B6	1	2	59	7	5.7		
gua	naj	B6	1	2	60	1	6.5		
gua	naj	B6	1	2	61	5	9.6		
gua	naj	B6	1	2	61	9	6.9		
gua	naj	B6	1	2	66	2	2.6		
gua	naj	B6	1	2	66	8	2.1		
gua	naj	B6	1	2	66	9	4.2		
gua	naj	B6	1	2	67	1	6.2		
gua	naj	B6	1	2	67	5	4		
gua	naj	B6	1	2	67	9	5.2		
gua	naj	B6	1	2	69	7	8.9		
gua	naj	B6	1	2	70	2	5.2		
gua	naj	B6	1	2	71	3	5.1		
gua	naj	B6	1	2	71	4	4.7		
gua	naj	B6	1	2	71	5	6.2		
gua	naj	B6	1	2	75	5	4.6		
gua	naj	B6	1	2	77	2	4.9		
gua	naj	B6	1	2	77	6	5.4		
gua	naj	B6	1	2	78	5	9.5		
gua	naj	B6	1	2	78	6	6.8		
gua	naj	B6	1	2	78	9	3.4		
gua	naj	B6	1	2	78	10	5.2		
gua	naj	B6	1	2	79	9	4.7		
gua	naj	B6	1	2	80	7	9.1		
gua	naj	B6	1	2	80	10	7.2		
gua	naj	B6	1	2	82	2	5.4		
gua	naj	B6	1	2	83	1	7		
gua	naj	B6	1	2	83	9	4.7		
gua	naj	B6	1	2	84	10	4		
gua	naj	B6	1	2	85	10	5.9		
gua	naj	B6	1	2	86	2	6.5		
gua	naj	B6	1	2	91	5	5.9		
gua	naj	B6	1	2	92	3	5.9		
gua	naj	B6	1	2	92	10	6.5		
gua	naj	B6	1	2	93	7	4.9		
gua	naj	B6	1	2	94	3	7.7		
gua	naj	B6	1	2	94	5	9.6		
gua	naj	B6	1	2	94	7	10.1		
gua	naj	B6	1	2	94	8	9.7		
gua	naj	B6	1	2	94	10	12.4		
gua	naj	B6	1	2	95	3	5.2		
gua	naj	B6	1	2	95	5	9.7		
gua	naj	B6	1	2	95	6	9.2		
gua	naj	B6	1	2	95	7	6.2		
gua	naj	B6	1	2	95	7	12.6		
gua	naj	B6	1	2	96	2	11.4		
gua	naj	B6	1	2	96	7	9.2		
gua	naj	B6	1	2	96	8	8.3		
gua	naj	B6	1	2	96	10	7.6		
gua	naj	B6	1	2	97	3	5.5		
gua	naj	B6	1	2	97	8	4.8		
gua	naj	B6	1	2	97	9	6.4		
gua	naj	B6	1	2	98	4	8.2		
gua	naj	B6	1	2	98	5	10		
gua	naj	B6	1	2	98	10	8.3		
gua	naj	B6	1	2	100	1	7.3		
gua	naj	B6	1	2	100	8	7.7		
gua	naj	B7	1	1	1	1	4.8		
gua	naj	B7	1	1	1	6	4.8		
gua	naj	B7	1	1	1	8	8.5		
gua	naj	B7	1	1	1	9	5.9		
gua	naj	B7	1	1	2	3	5.8		
gua	naj	B7	1	1	2	5	4.6		
gua	naj	B7	1	1	2	7	7		
gua	naj	B7	1	1	2	8	7.7		
gua	naj	B7	1	1	2	10	3.5		
gua	naj	B7	1	1	3	3	7.8		
gua	naj	B7	1	1	4	5	7.3		
gua	naj	B7	1	1	4	8	3		
gua	naj	B7	1	1	4	9	8.2		
gua	naj	B7	1	1	4	10	7.2		
gua	naj	B7	1	1	5	4	5.6		
gua	naj	B7	1	1	5	5	7.1		
gua	naj	B7	1	1	5	6	7.7		
gua	naj	B7	1	1	5	7	6.5		
gua	naj	B7	1	1	5	8	5.5		
gua	naj	B7	1	1	6	1	7		
gua	naj	B7	1	1	6	10	4		
gua	naj	B7	1	1	7	2	6.8		
gua	naj	B7	1	1	7	4	7.9		
gua	naj	B7	1	1	7	5	7.3		
gua	naj	B7	1	1	7	8	8.6		
gua	naj	B7	1	1	7	10	7.8		
gua	naj	B7	1	1	9	1	6.1		
gua	naj	B7	1	1	9	6	4.8		
gua	naj	B7	1	1	9	7	5.5		
gua	naj	B7	1	1	10	3	5.8		
gua	naj	B7	1	1	10	4	7.4		
gua	naj	B7	1	1	10	8	6.9		
gua	naj	B7	1	1	11	1	5.8		
gua	naj	B7	1	1	11	2	7		
gua	naj	B7	1	1	11	8	7.3		
gua	naj	B7	1	1	11	9	6.4		
gua	naj	B7	1	1	11	10	8.4		
gua	naj	B7	1	2	11	2	3.8		
gua	naj	B7	1	1	12	2	8.1		
gua	naj	B7	1	1	12	10	9		
gua	naj	B7	1	1	13	5	6.5		
gua	naj	B7	1	1	13	6	4.8		
gua	naj	B7	1	1	14	3	7.4		
gua	naj	B7	1	1	14	7	7		
gua	naj	B7	1	1	14	9	7.2		
gua	naj	B7	1	1	14	10	4.4		
gua	naj	B7	1	1	15	7	6.7		
gua	naj	B7	1	1	16	1	8.1		
gua	naj	B7	1	1	16	2	7.8		
gua	naj	B7	1	1	16	4	7.3		
gua	naj	B7	1	1	17	1	7.5		
gua	naj	B7	1	1	17	7	6.5		
gua	naj	B7	1	1	18	1	5.7		
gua	naj	B7	1	1	18	3	7.6		
gua	naj	B7	1	1	18	5	7.6		
gua	naj	B7	1	1	19	1	8.5		
gua	naj	B7	1	1	19	2	5.8		
gua	naj	B7	1	1	19	3	6.5		
gua	naj	B7	1	1	19	5	7.2		
gua	naj	B7	1	1	19	6	7.2		
gua	naj	B7	1	2	19	1	5.4		
gua	naj	B7	1	1	20	2	3.7		
gua	naj	B7	1	1	20	9	5.2		
gua	naj	B7	1	1	20	10	5.1		
gua	naj	B7	1	1	21	5	6.2		
gua	naj	B7	1	1	23	1	6.8		
gua	naj	B7	1	1	23	5	6.9		
gua	naj	B7	1	1	23	6	6.1		
gua	naj	B7	1	1	23	9	4.2		
gua	naj	B7	1	1	24	6	7.1		
gua	naj	B7	1	1	24	7	6.1		
gua	naj	B7	1	1	24	10	7.1		
gua	naj	B7	1	1	25	2	4.5		
gua	naj	B7	1	1	25	9	4		
gua	naj	B7	1	1	28	4	3.5		
gua	naj	B7	1	1	28	6	6.8		
gua	naj	B7	1	1	29	4	5.3		
gua	naj	B7	1	1	30	1	8.1		
gua	naj	B7	1	1	30	6	6.9		
gua	naj	B7	1	1	31	1	5.5		
gua	naj	B7	1	1	31	2	4.2		
gua	naj	B7	1	1	31	9	5.3		
gua	naj	B7	1	1	33	9	5.5		
gua	naj	B7	1	1	34	1	7.8		
gua	naj	B7	1	1	34	2	8		
gua	naj	B7	1	1	34	3	8		
gua	naj	B7	1	1	34	4	6.5		
gua	naj	B7	1	1	34	7	5.8		
gua	naj	B7	1	1	34	9	5.7		
gua	naj	B7	1	1	35	1	8.1		
gua	naj	B7	1	1	35	2	7.5		
gua	naj	B7	1	1	35	3	5.6		
gua	naj	B7	1	1	35	4	5.4		
gua	naj	B7	1	1	35	6	6.9		
gua	naj	B7	1	1	35	8	6.5		
gua	naj	B7	1	1	35	10	4.2		
gua	naj	B7	1	1	38	2	5.4		
gua	naj	B7	1	1	38	7	8.9		
gua	naj	B7	1	1	38	8	5.8		
gua	naj	B7	1	1	38	9	6.7		
gua	naj	B7	1	1	38	10	8.2		
gua	naj	B7	1	1	39	4	8.5		
gua	naj	B7	1	1	39	7	5.8		
gua	naj	B7	1	1	39	9	6.5		
gua	naj	B7	1	1	39	10	5.6		
gua	naj	B7	1	1	41	1	5.2		
gua	naj	B7	1	1	41	6	5.5		
gua	naj	B7	1	1	42	10	5.8		
gua	naj	B7	1	1	43	3	8.2		
gua	naj	B7	1	1	44	5	6.5		
gua	naj	B7	1	1	45	1	8.1		
gua	naj	B7	1	1	45	3	8.7		
gua	naj	B7	1	1	45	8	5.2		
gua	naj	B7	1	1	46	5	7.9		
gua	naj	B7	1	1	47	3	3.4		
gua	naj	B7	1	1	47	4	5.5		
gua	naj	B7	1	1	47	9	6.6		
gua	naj	B7	1	1	48	2	4.9		
gua	naj	B7	1	1	48	3	6.4		
gua	naj	B7	1	1	49	7	5.9		
gua	naj	B7	1	1	50	9	7		
gua	naj	B7	1	1	50	10	4.5		
gua	naj	B7	1	1	51	4	9.1		
gua	naj	B7	1	1	51	8	6		
gua	naj	B7	1	1	51	9	3.9		
gua	naj	B7	1	1	52	2	7.3		
gua	naj	B7	1	1	52	3	7.4		
gua	naj	B7	1	1	54	1	5.1		
gua	naj	B7	1	1	54	10	1		
gua	naj	B7	1	1	55	4	6.4		
gua	naj	B7	1	1	55	6	6.5		
gua	naj	B7	1	1	56	2	2.6		
gua	naj	B7	1	1	56	3	6.4		
gua	naj	B7	1	1	56	3	5.3		
gua	naj	B7	1	1	60	1	7.9		
gua	naj	B7	1	1	60	7	4.2		
gua	naj	B7	1	1	61	1	4		
gua	naj	B7	1	1	61	7	6.1		
gua	naj	B7	1	1	61	8	6.6		
gua	naj	B7	1	1	61	10	4.1		
gua	naj	B7	1	1	62	7	3.7		
gua	naj	B7	1	1	63	2	6.9		
gua	naj	B7	1	1	63	3	6.7		
gua	naj	B7	1	1	63	6	5.3		
gua	naj	B7	1	1	64	3	6.3		
gua	naj	B7	1	1	65	8	10.5		
gua	naj	B7	1	1	66	1	6.4		
gua	naj	B7	1	1	66	6	3		
gua	naj	B7	1	1	66	7	7.1		
gua	naj	B7	1	1	67	3	7.5		
gua	naj	B7	1	1	67	9	7.5		
gua	naj	B7	1	1	68	5	6.8		
gua	naj	B7	1	1	70	2	3.4		
gua	naj	B7	1	1	71	3	7.1		
gua	naj	B7	1	1	71	7	3.6		
gua	naj	B7	1	1	71	9	5.4		
